date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result,home_zone,home_pitch,home_walk,home_hand,away_zone,away_pitch,away_walk,away_hand,park_factor,park_weather_adj,home_bp_mod,away_bp_mod,home_bullpen_score,away_bullpen_score,home_ml,away_ml,home_edge_rw,away_edge_rw
2025-07-26,776999,Baltimore Orioles,Colorado Rockies,Oriole Park at Camden Yards,51.68,40.66,11.0,57.6,0.0,9.2,18,18.0,0.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.62,22.56,0.0,4.5,22.7,7.96,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-250.0,200.0,49.03,40.31
2025-07-26,776993,Texas Rangers,Atlanta Braves,Globe Life Field,44.49,40.49,4.0,61.6,0.0,9.5,11,6.0,5.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.27,22.66,0.56,10.0,0.0,17.49,15.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-110.0,-110.0,37.57,36.49
2025-07-26,776991,Houston Astros,Athletics,Daikin Park,34.68,28.72,6.0,62.9,0.0,9.9,6,1.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,14.26,7.42,10.0,5.41,18.81,0.0,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-182.0,150.0,29.52,23.42
2025-07-26,776997,Minnesota Twins,Washington Nationals,Target Field,59.08,31.98,27.1,59.5,0.0,9.3,12,3.0,9.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,9.19,27.8,14.59,4.5,2.16,12.83,4.49,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-250.0,200.0,56.13,26.08
2025-07-26,776994,Chicago White Sox,Chicago Cubs,Rate Field,39.38,47.2,7.8,58.5,0.0,9.3,7,1.0,6.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,3.24,11.21,11.93,10.0,0.54,29.67,6.99,10.0,1.0,0.0,0.0,0.0,55.0,55.0,154.0,-189.0,36.97,37.94
2025-07-26,776996,Milwaukee Brewers,Miami Marlins,American Family Field,74.84,52.35,22.5,53.8,0.0,8.5,11,4.0,7.0,False,HOME,HOME,0.6371,NO BET,,NO BET,LOSS,NO BET,NO BET,37.3,29.36,1.41,4.5,10.27,18.0,14.61,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-169.0,140.0,74.29,50.44
2025-07-26,776998,Boston Red Sox,Los Angeles Dodgers,Fenway Park,38.05,41.07,3.0,59.5,0.0,9.5,6,4.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.16,8.91,13.98,10.0,3.78,18.54,6.25,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-169.0,140.0,36.55,34.48
2025-07-26,776992,St. Louis Cardinals,San Diego Padres,Busch Stadium,50.9,38.66,12.2,61.5,0.0,9.5,4,1.0,3.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,14.05,16.92,8.93,10.0,7.03,13.1,8.03,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-143.0,120.0,48.6,34.72
2025-07-26,776985,San Francisco Giants,New York Mets,Oracle Park,44.28,24.13,20.2,60.3,0.0,9.8,3,1.0,2.0,False,HOME,HOME,0.5245,NO BET,,NO BET,LOSS,NO BET,NO BET,20.54,9.49,0.64,10.0,0.0,17.13,2.14,4.5,0.97,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,43.19,18.55
2025-07-26,776995,Los Angeles Angels,Seattle Mariners,Angel Stadium,36.58,48.07,11.5,59.2,0.0,9.4,9,2.0,7.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.54,13.0,10.04,10.0,7.57,15.5,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-133.0,32.58,46.31
2025-07-27,776986,Baltimore Orioles,Colorado Rockies,Oriole Park at Camden Yards,58.76,58.34,0.4,46.8,-8.0,8.4,6,5.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,25.09,2.87,12.5,22.7,17.75,7.39,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-208.0,170.0,52.56,56.52
2025-07-27,776983,Boston Red Sox,Los Angeles Dodgers,Fenway Park,46.26,48.6,2.3,56.3,0.0,9.1,7,4.0,3.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.89,12.95,8.42,10.0,11.35,20.74,6.51,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,44.39,44.03
2025-07-27,776984,Pittsburgh Pirates,Arizona Diamondbacks,PNC Park,54.25,54.37,0.1,53.3,0.0,8.7,6,6.0,0.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.76,14.92,12.07,7.5,16.76,22.63,4.98,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,54.76,50.1
2025-07-27,776988,New York Yankees,Philadelphia Phillies,Yankee Stadium,47.73,35.07,12.7,59.7,0.0,9.4,7,4.0,3.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,10.27,15.22,6.74,12.5,3.24,15.33,12.0,4.5,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-133.0,43.61,33.41
2025-07-27,776982,Cincinnati Reds,Tampa Bay Rays,Great American Ball Park,72.8,40.18,32.6,56.7,0.0,8.8,3,2.0,1.0,True,HOME,HOME,0.632,NO BET,,NO BET,WIN,NO BET,NO BET,23.78,30.0,11.87,4.5,5.41,20.31,4.66,10.0,1.01,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,71.82,33.92
2025-07-27,776987,Detroit Tigers,Toronto Blue Jays,Comerica Park,59.5,55.33,4.2,44.5,-8.0,8.3,14,10.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.97,18.53,15.0,10.0,16.22,16.71,12.4,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-118.0,-102.0,58.14,54.5
2025-07-27,776975,Kansas City Royals,Cleveland Guardians,Kauffman Stadium,52.82,30.02,22.8,63.9,0.0,9.7,5,4.0,1.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,16.22,17.59,10.51,7.5,3.78,23.74,0.0,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-133.0,114.0,52.08,23.04
2025-07-27,776976,Houston Astros,Athletics,Daikin Park,36.82,70.88,34.1,56.9,0.0,8.9,8,1.0,7.0,False,AWAY,AWAY,0.6272,NO BET,,NO BET,WIN,NO BET,NO BET,1.62,15.81,3.89,12.5,16.22,29.66,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-143.0,120.0,29.84,67.29
2025-07-27,776979,Minnesota Twins,Washington Nationals,Target Field,52.36,38.33,14.0,61.5,0.0,9.5,9,2.0,7.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,15.14,13.72,15.0,7.5,18.38,3.13,8.82,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-175.0,145.0,53.61,40.65
2025-07-27,776989,Chicago White Sox,Chicago Cubs,Rate Field,44.25,45.38,1.1,57.2,0.0,9.2,9,4.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,13.5,10.18,10.0,6.49,21.88,7.01,10.0,1.0,0.0,0.0,0.0,55.0,55.0,145.0,-175.0,41.73,39.54
2025-07-27,776978,Milwaukee Brewers,Miami Marlins,American Family Field,54.5,49.23,5.3,56.8,0.0,8.9,5,3.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.81,23.64,7.57,10.0,20.54,16.69,0.0,12.5,1.02,0.0,0.0,0.0,55.0,55.0,-154.0,129.0,49.37,45.28
2025-07-27,776980,St. Louis Cardinals,San Diego Padres,Busch Stadium,58.79,39.69,19.1,60.4,0.0,9.3,11,2.0,9.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,20.54,12.25,15.0,10.0,10.81,12.93,5.45,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,60.81,35.96
2025-07-27,776981,Texas Rangers,Atlanta Braves,Globe Life Field,50.24,43.99,6.2,60.0,0.0,9.3,9,8.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.97,24.97,1.3,10.0,9.73,17.8,8.46,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,43.51,40.36
2025-07-27,776977,Los Angeles Angels,Seattle Mariners,Angel Stadium,38.22,45.5,7.3,59.0,0.0,9.4,5,4.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.54,20.37,6.81,7.5,6.49,12.95,13.56,12.5,1.0,0.0,0.0,0.0,55.0,55.0,145.0,-175.0,32.23,42.96
2025-07-27,776974,San Francisco Giants,New York Mets,Oracle Park,33.68,36.5,2.8,58.2,0.0,9.6,8,3.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,3.24,9.14,10.35,7.5,14.59,13.87,0.0,7.5,0.97,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,32.21,33.54
2025-07-28,776966,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,63.84,28.42,35.4,63.3,0.0,9.5,15,11.0,4.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,11.89,25.95,15.0,10.0,0.0,16.73,6.19,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-102.0,-118.0,60.26,23.11
2025-07-28,776968,Cleveland Guardians,Colorado Rockies,Progressive Field,60.09,34.88,25.2,58.5,0.0,9.2,14,6.0,8.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,8.65,25.51,10.43,12.5,4.86,17.05,8.47,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-278.0,220.0,53.85,32.19
2025-07-28,776973,Detroit Tigers,Arizona Diamondbacks,Comerica Park,38.58,44.61,6.0,59.0,0.0,9.4,6,5.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.81,9.41,7.86,7.5,8.65,16.83,6.63,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-135.0,114.0,38.1,39.67
2025-07-28,776970,New York Yankees,Tampa Bay Rays,Yankee Stadium,54.12,30.08,24.0,63.8,0.0,9.7,6,2.0,4.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,8.65,30.0,9.97,4.5,0.0,9.58,15.0,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-130.0,110.0,49.22,29.03
2025-07-28,776967,Cincinnati Reds,Los Angeles Dodgers,Great American Ball Park,36.83,45.67,8.8,63.6,0.0,9.7,7,2.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.19,8.73,8.09,10.0,5.95,19.97,11.99,10.0,1.01,-2.0,0.0,0.0,55.0,55.0,125.0,-149.0,35.4,41.57
2025-07-28,776961,Minnesota Twins,Boston Red Sox,Target Field,58.34,29.38,29.0,60.4,0.0,9.4,9,5.0,4.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,21.08,18.65,5.61,10.0,2.7,12.91,3.77,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,56.27,24.22
2025-07-28,776971,Kansas City Royals,Atlanta Braves,Kauffman Stadium,51.2,41.78,9.4,60.5,0.0,9.4,17,7.0,10.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.84,13.37,8.99,10.0,14.59,14.56,4.63,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,140.0,-169.0,50.71,39.08
2025-07-28,776972,Chicago White Sox,Philadelphia Phillies,Rate Field,42.76,73.96,31.2,54.8,0.0,8.7,8,6.0,2.0,True,AWAY,AWAY,0.6349,NO BET,,NO BET,LOSS,NO BET,NO BET,8.65,17.25,3.86,10.0,23.24,30.0,13.22,7.5,1.0,0.0,0.0,0.0,55.0,55.0,195.0,-238.0,37.8,72.21
2025-07-28,776965,Milwaukee Brewers,Chicago Cubs,American Family Field,43.84,37.75,6.1,61.3,0.0,9.5,12,8.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,13.5,10.18,10.0,1.62,20.13,6.38,10.0,1.02,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,41.35,31.18
2025-07-28,776960,St. Louis Cardinals,Miami Marlins,Busch Stadium,56.08,26.48,29.6,64.6,0.0,9.8,8,7.0,1.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,23.24,17.46,4.38,10.0,0.0,15.98,0.0,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,54.49,18.05
2025-07-28,776969,Houston Astros,Washington Nationals,Daikin Park,66.32,53.15,13.2,52.4,0.0,8.5,3,1.0,2.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,22.7,25.06,5.56,10.0,9.73,21.14,9.78,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-278.0,220.0,62.89,48.14
2025-07-28,776958,Los Angeles Angels,Texas Rangers,Angel Stadium,42.48,51.82,9.3,57.1,0.0,9.1,10,6.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,14.48,15.0,10.0,15.14,9.18,15.0,12.5,1.0,0.0,0.0,0.0,55.0,55.0,179.0,-222.0,39.29,52.61
2025-07-28,776959,San Diego Padres,New York Mets,Petco Park,33.61,29.43,4.2,62.8,0.0,9.9,13,7.0,6.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.16,11.52,9.43,7.5,0.0,14.59,4.84,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,31.04,23.5
2025-07-28,776964,San Francisco Giants,Pittsburgh Pirates,Oracle Park,68.56,47.68,20.9,52.4,0.0,8.7,11,5.0,6.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,18.92,25.16,8.01,12.5,11.35,12.82,12.81,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-135.0,114.0,64.01,46.89
2025-07-28,776957,Athletics,Seattle Mariners,Sutter Health Park,39.07,33.77,5.3,61.0,0.0,9.6,4,1.0,3.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.16,14.13,9.78,10.0,0.0,11.57,12.2,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,35.06,30.6
2025-07-29,778372,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,53.04,56.82,3.8,56.6,0.0,8.9,20,16.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.76,20.06,5.22,10.0,22.7,16.59,7.03,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-120.0,100.0,49.52,55.21
2025-07-29,776962,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,55.44,53.71,1.7,56.5,0.0,8.9,5,3.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.81,25.61,8.02,10.0,21.08,15.91,8.72,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-120.0,100.0,49.85,53.2
2025-07-29,776951,Cleveland Guardians,Colorado Rockies,Progressive Field,49.62,30.2,19.4,61.0,0.0,9.6,14,10.0,4.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,8.65,21.79,3.68,12.5,2.7,15.37,7.63,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-200.0,165.0,42.57,27.24
2025-07-29,776953,Detroit Tigers,Arizona Diamondbacks,Comerica Park,38.16,56.11,18.0,57.9,0.0,9.2,14,12.0,2.0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,4.86,12.46,10.34,7.5,16.22,15.34,14.55,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-161.0,135.0,36.19,56.22
2025-07-29,776949,New York Yankees,Tampa Bay Rays,Yankee Stadium,43.8,32.5,11.3,64.1,0.0,9.8,12,7.0,5.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.73,19.66,5.91,7.5,15.14,14.86,0.0,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-192.0,160.0,39.82,30.44
2025-07-29,776963,Cincinnati Reds,Los Angeles Dodgers,Great American Ball Park,32.88,56.32,23.4,63.7,0.0,9.6,9,4.0,5.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,7.03,5.2,7.31,12.5,20.54,17.48,10.59,10.0,1.01,-2.0,0.0,0.0,55.0,55.0,125.0,-149.0,30.87,55.77
2025-07-29,776954,Minnesota Twins,Boston Red Sox,Target Field,51.2,28.39,22.8,63.0,0.0,9.7,13,5.0,8.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,10.27,21.42,6.51,10.0,2.7,10.21,5.48,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,46.2,24.4
2025-07-29,776955,Kansas City Royals,Atlanta Braves,Kauffman Stadium,50.38,42.77,7.6,60.3,0.0,9.4,15,9.0,6.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,18.57,13.24,10.0,9.73,18.4,6.64,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,47.33,38.49
2025-07-29,776952,Chicago White Sox,Philadelphia Phillies,Rate Field,35.27,54.73,19.5,62.1,0.0,9.5,9,3.0,6.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,1.62,13.26,9.39,10.0,9.19,30.0,10.04,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,150.0,-182.0,31.27,48.98
2025-07-29,776956,Milwaukee Brewers,Chicago Cubs,American Family Field,38.28,48.17,9.9,63.9,0.0,9.6,12,9.0,3.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.7,14.87,10.09,10.0,7.03,19.53,14.12,10.0,1.02,-2.0,0.0,0.0,55.0,55.0,-130.0,110.0,34.32,45.01
2025-07-29,776946,St. Louis Cardinals,Miami Marlins,Busch Stadium,61.06,48.73,12.3,57.5,0.0,9.0,5,0.0,5.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,10.81,29.03,12.72,7.5,17.3,15.56,5.37,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-149.0,125.0,56.64,45.74
2025-07-29,776950,Houston Astros,Washington Nationals,Daikin Park,41.45,51.05,9.6,60.7,0.0,9.4,11,7.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.7,25.49,4.76,7.5,18.92,20.51,1.12,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-125.0,104.0,34.03,45.97
2025-07-29,776945,Los Angeles Angels,Texas Rangers,Angel Stadium,49.82,45.53,4.3,56.4,0.0,9.1,13,8.0,5.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,30.0,9.32,7.5,17.3,10.87,4.86,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-133.0,110.0,41.81,43.65
2025-07-29,776947,San Diego Padres,New York Mets,Petco Park,33.24,40.43,7.2,61.0,0.0,9.6,8,7.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.32,8.51,9.91,7.5,14.59,12.58,3.26,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-130.0,32.09,37.89
2025-07-29,776943,San Francisco Giants,Pittsburgh Pirates,Oracle Park,46.39,43.17,3.2,56.0,0.0,9.2,4,1.0,3.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.32,14.94,10.99,12.5,10.81,14.79,9.43,7.5,0.97,0.0,0.0,0.0,55.0,55.0,-167.0,140.0,42.08,41.65
2025-07-29,776944,Athletics,Seattle Mariners,Sutter Health Park,51.75,33.27,18.5,63.0,0.0,9.6,7,6.0,1.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,12.97,21.82,8.46,7.5,4.86,13.4,7.01,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-110.0,-110.0,48.61,29.33
2025-07-30,776948,Baltimore Orioles,Toronto Blue Jays,Oriole Park at Camden Yards,54.33,32.87,21.5,62.9,0.0,9.6,17,8.0,9.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,8.65,28.21,3.97,12.5,8.11,14.81,7.45,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-120.0,100.0,45.65,31.23
